id,area,title,evidence,status,screening,decision,destination
TCS-7022,Parameterized and exact algorithms,Polynomial kernel for Planar Deletion?,source,source_open,topic_screen,retain,Parameterized and exact algorithms
TCS-7023,Parameterized and exact algorithms,Polynomial kernel for H-minor-free Deletion?,source,source_open,topic_screen,retain,Parameterized and exact algorithms
TCS-7027,Parameterized and exact algorithms,Is Perfect Deletion FPT?,source,source_open,topic_screen,retain,Parameterized and exact algorithms
TCS-7033,Parameterized and exact algorithms,Polynomial kernels for directed feedback vertex/arc set?,source,source_open,topic_screen,retain,Parameterized and exact algorithms
TCS-7035,Parameterized and exact algorithms,"Single-exponential FPT for directed feedback sets, including planar vertex deletion?",source,source_open,topic_screen,retain,Parameterized and exact algorithms
TCS-7036,Parameterized and exact algorithms,Classify directed three-terminal-pair Edge Multicut by cut size.,source,source_open,topic_screen,retain,Parameterized and exact algorithms
TCS-7040,Parameterized and exact algorithms,"Classify exact-size vertex sets with bounded edge boundary, by size or boundary.",source,source_open,topic_screen,retain,Parameterized and exact algorithms
TCS-7050,Parameterized and exact algorithms,Is deleting k arcs to make every strong component Eulerian FPT?,source,source_open,topic_screen,retain,Parameterized and exact algorithms
TCS-7059,Parameterized and exact algorithms,Polynomial kernel for geometric Flip Distance?,source,source_open,topic_screen,retain,Parameterized and exact algorithms
TCS-7138,Parameterized and exact algorithms,Approximate rank-width with parameter-dependent output width in O(c^k n³) time.,source,source_open,topic_screen,retain,Parameterized and exact algorithms
TCS-7140,Parameterized and exact algorithms,Compute linear rank-width by an FPT algorithm parameterized by rank-width.,source,source_open,topic_screen,retain,Parameterized and exact algorithms
TCS-6587,Approximation algorithms and hardness of approximation,Constant-factor approximation for Densest k-Subgraph,reviewed,source_open,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-0006,Approximation algorithms and hardness of approximation,Unique Games: is near-satisfiability NP-hard to distinguish from low value?,reviewed,source_open,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-6588,Approximation algorithms and hardness of approximation,A polynomial-time polylogarithmic approximation for Directed Steiner Tree,reviewed,source_open,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-7160,Approximation algorithms and hardness of approximation,The Small-Set Expansion Hypothesis,source,source_open,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-6589,Approximation algorithms and hardness of approximation,The 4/3 conjecture for the metric TSP subtour relaxation,reviewed,source_open,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-6659,Approximation algorithms and hardness of approximation,Can metric k-Median reach the 1+2/e threshold?,reviewed,source_open,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-6590,Approximation algorithms and hardness of approximation,The factor-2 integrality-gap conjecture for the ATSP subtour LP,source,source_open,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-6591,Approximation algorithms and hardness of approximation,Constant-factor approximation for Directed Feedback Vertex Set,source,source_open,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-0088,Approximation algorithms and hardness of approximation,Best approximation ratio for Max Di-Cut,index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-0479,Approximation algorithms and hardness of approximation,Can an acyclic subgraph preserve a constant fraction of the optimal reachable pairs?,reviewed,source_open,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-0443,Approximation algorithms and hardness of approximation,FPT approximation for deleting negative directed cycles,index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-0929,Approximation algorithms and hardness of approximation,Feedback Arc Set Problems with Near-metric Weights,index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-0779,Approximation algorithms and hardness of approximation,Planar two-edge-connectivity approximation schemes,index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-1168,Approximation algorithms and hardness of approximation,"For a constant k > 3, what is the computational complexity of coloring a 2-colorable digraph using at most k colors?",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-1243,Approximation algorithms and hardness of approximation,There is a polynomial-time (log1+o(1) k)-approximation algorithm for the all-or-nothing flow problem.,index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-1374,Approximation algorithms and hardness of approximation,"We are not aware of a subquadratic time algorithm for this problem, and we leave this as an open problem.",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-1479,Approximation algorithms and hardness of approximation,"For instance, for graphic matroids and for linear matroids given by an explicit representation, we obtain an EPTAS, while the existence of an FPTAS in […]",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-1716,Approximation algorithms and hardness of approximation,"While we do not know how to design a constant factor approximation algorithm for the MinNorm version of perfect matching problem yet, we demonstrate that […]",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-1720,Approximation algorithms and hardness of approximation,"Yet, it remains an open question whether there exists an approximation algorithm for MMCFS with a better quality guarantee, and whether there is a non-trivial […]",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-1809,Approximation algorithms and hardness of approximation,Is ρ-GraphDD Ω(log n)-hard for every fixed constant ρ > 1?,index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-1811,Approximation algorithms and hardness of approximation,"Firstly, is it possible to obtain a bicriteria approximation for min-cost well-balanced orientations?",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-1868,Approximation algorithms and hardness of approximation,"Perhaps this could be overcome by combining the solutions more carefully, but we leave the problem of finding a PTAS for the simultaneous case open […]",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-1930,Approximation algorithms and hardness of approximation,Can we prove PIH under W[1] ̸= FPT using some appropriate form of direct product testing theorems?,index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-2013,Approximation algorithms and hardness of approximation,"Fully PTAS on broader matroid classes, such as graphical matroids or linear matroids, remains open.",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-2044,Approximation algorithms and hardness of approximation,"More generally, it remains open whether a constant-factor approximation algorithm exists for bounded-degree network design without augmentation.",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-2366,Approximation algorithms and hardness of approximation,Can we get a constant approximation algorithm (or even an optimal algorithm) with exactly ℓ-resource augmentation?,index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-2625,Approximation algorithms and hardness of approximation,"For all ε, η > 0, given an undirected graph G = (V, E), it is NP-hard to distinguish between: Yes case: iCol3 (G) ⩾ […]",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-2646,Approximation algorithms and hardness of approximation,Is there an approximation scheme for Maximum Exact-3-Cover (or its minimization variant)?,index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-2971,Approximation algorithms and hardness of approximation,"In particular, for every symmetric submodular function f : 2V → R+ defined over a n-element ground set V , does ′ there exist a […]",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-3277,Approximation algorithms and hardness of approximation,"We conjecture that if |E| = O(n), a constant approximation for our objectives is not possible (assuming standard complexity theoretic conjectures) if we must separate […]",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-3280,Approximation algorithms and hardness of approximation,"What is the relation between the performance of the k-fold symmetric parallel repetition of a given instance of Max-Cut G, and the first k + […]",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-3282,Approximation algorithms and hardness of approximation,Is there a polynomial-time algorithm for ℓp -norm-multiway-cut for any given p that achieves an approximation factor that smoothly interpolates between the best possible approximation […],index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-3285,Approximation algorithms and hardness of approximation,"Therefore, it is not entirely clear what one should expect: are there universal algorithms for clustering with approximation factors of the same order as the […]",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
TCS-3399,Approximation algorithms and hardness of approximation,"Further, Haviv and Regev also showed that CRP is Π2 -hard to approximate to with-in a factor of 32 , and we conjecture that a […]",index,uncertain,topic_screen,retain,Approximation algorithms and hardness of approximation
