entry_key,source_id,source_title,source_year,kind,summary,locator,pdf_page,local_pdf_url,source_pdf_url,status
pnp_fortnow/02,pnp_fortnow,The Status of the P versus NP Problem,2009,question,Prove superpolynomial general Boolean-circuit lower bounds for an NP-complete problem.,§4.2,3,pdf/pnp_fortnow.pdf#page=3,https://lance.fortnow.com/papers/files/pnp-cacm.pdf#page=3,as_presented_in_source; current_status_not_checked
pnp_fortnow/03,pnp_fortnow,The Status of the P versus NP Problem,2009,question,Can all tautologies have polynomially bounded proofs in some propositional proof system?,"§4.3, general proof systems",3,pdf/pnp_fortnow.pdf#page=3,https://lance.fortnow.com/papers/files/pnp-cacm.pdf#page=3,as_presented_in_source; current_status_not_checked
pnp_fortnow/04,pnp_fortnow,The Status of the P versus NP Problem,2009,question,Prove superpolynomial lower bounds for unrestricted Frege proofs.,"§4.3, Frege",3,pdf/pnp_fortnow.pdf#page=3,https://lance.fortnow.com/papers/files/pnp-cacm.pdf#page=3,as_presented_in_source; current_status_not_checked
pnp_fortnow/05,pnp_fortnow,The Status of the P versus NP Problem,2009,question,Beat exhaustive assignment search for general formula satisfiability.,§5.1,3,pdf/pnp_fortnow.pdf#page=3,https://lance.fortnow.com/papers/files/pnp-cacm.pdf#page=3,as_presented_in_source; current_status_not_checked
pnp_fortnow/06,pnp_fortnow,The Status of the P versus NP Problem,2009,question,Do NP-complete problems admit suitable worst-case-to-average-case reductions?,§5.4,4,pdf/pnp_fortnow.pdf#page=4,https://lance.fortnow.com/papers/files/pnp-cacm.pdf#page=4,as_presented_in_source; current_status_not_checked
pnp_fortnow/07,pnp_fortnow,The Status of the P versus NP Problem,2009,conjecture,Resolve the Unique Games Conjecture.,§6,4,pdf/pnp_fortnow.pdf#page=4,https://lance.fortnow.com/papers/files/pnp-cacm.pdf#page=4,as_presented_in_source; current_status_not_checked
pnp_fortnow/08,pnp_fortnow,The Status of the P versus NP Problem,2009,question,Can randomized polynomial-time computation be derandomized?,§7.2,5,pdf/pnp_fortnow.pdf#page=5,https://lance.fortnow.com/papers/files/pnp-cacm.pdf#page=5,as_presented_in_source; current_status_not_checked
pnp_fortnow/09,pnp_fortnow,The Status of the P versus NP Problem,2009,question,Can quantum computers solve NP-complete problems in polynomial time?,§8,5,pdf/pnp_fortnow.pdf#page=5,https://lance.fortnow.com/papers/files/pnp-cacm.pdf#page=5,as_presented_in_source; current_status_not_checked
pnp_fortnow/10,pnp_fortnow,The Status of the P versus NP Problem,2009,question,Establish the GCT program’s proposed polynomial-time LP/integer-feasibility correspondence.,"§9, step 1",6,pdf/pnp_fortnow.pdf#page=6,https://lance.fortnow.com/papers/files/pnp-cacm.pdf#page=6,as_presented_in_source; current_status_not_checked
pnp_fortnow/11,pnp_fortnow,The Status of the P versus NP Problem,2009,research_direction,Find the required combinatorial feasibility algorithm and prove universal feasibility for the GCT polytopes.,"§9, steps 2–3",6,pdf/pnp_fortnow.pdf#page=6,https://lance.fortnow.com/papers/files/pnp-cacm.pdf#page=6,as_presented_in_source; current_status_not_checked
pnp_fortnow/12,pnp_fortnow,The Status of the P versus NP Problem,2009,question,Prove that SAT requires more than near-linear time.,"§10, SAT",6,pdf/pnp_fortnow.pdf#page=6,https://lance.fortnow.com/papers/files/pnp-cacm.pdf#page=6,as_presented_in_source; current_status_not_checked
pnp_fortnow/13,pnp_fortnow,The Status of the P versus NP Problem,2009,question,Separate a given space bound from roughly the same time bound.,"§10, time and space",6,pdf/pnp_fortnow.pdf#page=6,https://lance.fortnow.com/papers/files/pnp-cacm.pdf#page=6,as_presented_in_source; current_status_not_checked
pnp_fortnow/14,pnp_fortnow,The Status of the P versus NP Problem,2009,question,Could P versus NP be independent of standard mathematical axioms?,"§11, formal independence",6,pdf/pnp_fortnow.pdf#page=6,https://lance.fortnow.com/papers/files/pnp-cacm.pdf#page=6,as_presented_in_source; current_status_not_checked
nonabelian_crypto/01,nonabelian_crypto,Aspects of Nonabelian Group Based Cryptography: A Survey and Open Problems,2011,question,"Which platform groups, finite or infinite, best support noncommutative cryptography?",§11 General 1–2,27,pdf/nonabelian_crypto.pdf#page=27,https://arxiv.org/pdf/1103.4093#page=27,as_presented_in_source; current_status_not_checked
nonabelian_crypto/02,nonabelian_crypto,Aspects of Nonabelian Group Based Cryptography: A Survey and Open Problems,2011,research_direction,"Prove protocol security and choose appropriate practical, worst-case, average-case or generic-case security measures.","§11 General 3,5–6",27,pdf/nonabelian_crypto.pdf#page=27,https://arxiv.org/pdf/1103.4093#page=27,as_presented_in_source; current_status_not_checked
nonabelian_crypto/03,nonabelian_crypto,Aspects of Nonabelian Group Based Cryptography: A Survey and Open Problems,2011,research_direction,Construct public-key systems from further group-theoretic search and decision problems.,§11 General 4,27,pdf/nonabelian_crypto.pdf#page=27,https://arxiv.org/pdf/1103.4093#page=27,as_presented_in_source; current_status_not_checked
nonabelian_crypto/04,nonabelian_crypto,Aspects of Nonabelian Group Based Cryptography: A Survey and Open Problems,2011,research_direction,Design additional noncommutative signatures and authentication schemes.,§11 General 7–8,27,pdf/nonabelian_crypto.pdf#page=27,https://arxiv.org/pdf/1103.4093#page=27,as_presented_in_source; current_status_not_checked
nonabelian_crypto/05,nonabelian_crypto,Aspects of Nonabelian Group Based Cryptography: A Survey and Open Problems,2011,question,Which commuting subgroups of polycyclic groups yield secure protocols?,§11 General 9,27,pdf/nonabelian_crypto.pdf#page=27,https://arxiv.org/pdf/1103.4093#page=27,as_presented_in_source; current_status_not_checked
nonabelian_crypto/06,nonabelian_crypto,Aspects of Nonabelian Group Based Cryptography: A Survey and Open Problems,2011,question,Determine polycyclic conjugacy-search complexity.,§11 Complexity 1,27,pdf/nonabelian_crypto.pdf#page=27,https://arxiv.org/pdf/1103.4093#page=27,as_presented_in_source; current_status_not_checked
nonabelian_crypto/07,nonabelian_crypto,Aspects of Nonabelian Group Based Cryptography: A Survey and Open Problems,2011,question,"Determine polycyclic conjugacy-decision complexity, including the Eick–Ostheimer algorithm.",§11 Complexity 2,27,pdf/nonabelian_crypto.pdf#page=27,https://arxiv.org/pdf/1103.4093#page=27,as_presented_in_source; current_status_not_checked
nonabelian_crypto/08,nonabelian_crypto,Aspects of Nonabelian Group Based Cryptography: A Survey and Open Problems,2011,question,Determine collection-algorithm complexity for polycyclic normal forms.,§11 Complexity 3,27,pdf/nonabelian_crypto.pdf#page=27,https://arxiv.org/pdf/1103.4093#page=27,as_presented_in_source; current_status_not_checked
nonabelian_crypto/09,nonabelian_crypto,Aspects of Nonabelian Group Based Cryptography: A Survey and Open Problems,2011,question,Determine twisted conjugacy-search complexity in polycyclic groups.,§11 Complexity 4,28,pdf/nonabelian_crypto.pdf#page=28,https://arxiv.org/pdf/1103.4093#page=28,as_presented_in_source; current_status_not_checked
nonabelian_crypto/10,nonabelian_crypto,Aspects of Nonabelian Group Based Cryptography: A Survey and Open Problems,2011,question,Determine Reidemeister–Schreier rewriting complexity in free groups.,§11 Complexity 5,28,pdf/nonabelian_crypto.pdf#page=28,https://arxiv.org/pdf/1103.4093#page=28,as_presented_in_source; current_status_not_checked
nonabelian_crypto/11,nonabelian_crypto,Aspects of Nonabelian Group Based Cryptography: A Survey and Open Problems,2011,question,Determine generic-case polycyclic conjugacy-search complexity.,§11 Complexity 6,28,pdf/nonabelian_crypto.pdf#page=28,https://arxiv.org/pdf/1103.4093#page=28,as_presented_in_source; current_status_not_checked
nonabelian_crypto/12,nonabelian_crypto,Aspects of Nonabelian Group Based Cryptography: A Survey and Open Problems,2011,question,Can quantum algorithms accelerate polycyclic conjugacy search and other cryptographic decision problems?,"§11 Quantum, introduction and 1",28,pdf/nonabelian_crypto.pdf#page=28,https://arxiv.org/pdf/1103.4093#page=28,as_presented_in_source; current_status_not_checked
nonabelian_crypto/13,nonabelian_crypto,Aspects of Nonabelian Group Based Cryptography: A Survey and Open Problems,2011,research_direction,"Implement the proposed systems securely and practically, including possible GAP-based implementations.",§11 Implementation 1–2,28,pdf/nonabelian_crypto.pdf#page=28,https://arxiv.org/pdf/1103.4093#page=28,as_presented_in_source; current_status_not_checked
sync_automata/01,sync_automata,Synchronizing Automata: Open Problems,2026,conjecture,Every synchronizing n-state automaton admits a reset word of length at most (n−1)².,Conjecture 1,2,pdf/sync_automata.pdf#page=2,https://arxiv.org/pdf/2608.24245#page=2,as_presented_in_source; current_status_not_checked
sync_automata/02,sync_automata,Synchronizing Automata: Open Problems,2026,conjecture,"The state-avoiding threshold is at most 2n−2, under the source’s avoidability convention.",Conjecture 2,3,pdf/sync_automata.pdf#page=3,https://arxiv.org/pdf/2608.24245#page=3,as_presented_in_source; current_status_not_checked
sync_automata/03,sync_automata,Synchronizing Automata: Open Problems,2026,question,"Find tight avoid-or-compress bounds depending on subset sizes, including strongly connected synchronizing automata.",Open Problem 4,4,pdf/sync_automata.pdf#page=4,https://arxiv.org/pdf/2608.24245#page=4,as_presented_in_source; current_status_not_checked
sync_automata/04,sync_automata,Synchronizing Automata: Open Problems,2026,conjecture,Avoid any k<n states of a synchronizing automaton within O(kn) letters.,Conjecture 5,4,pdf/sync_automata.pdf#page=4,https://arxiv.org/pdf/2608.24245#page=4,as_presented_in_source; current_status_not_checked
sync_automata/05,sync_automata,Synchronizing Automata: Open Problems,2026,conjecture,Compress any specified state with another within O(n) letters in strongly connected synchronizing automata.,Conjecture 6,4,pdf/sync_automata.pdf#page=4,https://arxiv.org/pdf/2608.24245#page=4,as_presented_in_source; current_status_not_checked
sync_automata/06,sync_automata,Synchronizing Automata: Open Problems,2026,conjecture,Verify synchronization and the claimed 4n/3 compression threshold of the explicit A_k family.,Conjecture 8,5,pdf/sync_automata.pdf#page=5,https://arxiv.org/pdf/2608.24245#page=5,as_presented_in_source; current_status_not_checked
sync_automata/07,sync_automata,Synchronizing Automata: Open Problems,2026,conjecture,Prove Cardoso’s stated bound for synchronizing a specified subset.,Conjecture 9,6,pdf/sync_automata.pdf#page=6,https://arxiv.org/pdf/2608.24245#page=6,as_presented_in_source; current_status_not_checked
sync_automata/08,sync_automata,Synchronizing Automata: Open Problems,2026,conjecture,Some k-state subset synchronizes within O(kn) letters.,Conjecture 11,6,pdf/sync_automata.pdf#page=6,https://arxiv.org/pdf/2608.24245#page=6,as_presented_in_source; current_status_not_checked
sync_automata/09,sync_automata,Synchronizing Automata: Open Problems,2026,question,Bound words synchronizing a prescribed subset together with k additional states.,Open Problem 12,6,pdf/sync_automata.pdf#page=6,https://arxiv.org/pdf/2608.24245#page=6,as_presented_in_source; current_status_not_checked
sync_automata/10,sync_automata,Synchronizing Automata: Open Problems,2026,question,"Beat quadratic-time synchronizability testing over a fixed alphabet, or establish conditional barriers.",Open Problem 13,7,pdf/sync_automata.pdf#page=7,https://arxiv.org/pdf/2608.24245#page=7,as_presented_in_source; current_status_not_checked
sync_automata/11,sync_automata,Synchronizing Automata: Open Problems,2026,conjecture,Random binary automata have reset threshold Θ(√n) with high probability.,Conjecture 16,8,pdf/sync_automata.pdf#page=8,https://arxiv.org/pdf/2608.24245#page=8,as_presented_in_source; current_status_not_checked
sync_automata/12,sync_automata,Synchronizing Automata: Open Problems,2026,conjecture,Random binary automata have expected reset threshold Θ(√n).,Conjecture 17,9,pdf/sync_automata.pdf#page=9,https://arxiv.org/pdf/2608.24245#page=9,as_presented_in_source; current_status_not_checked
sync_automata/13,sync_automata,Synchronizing Automata: Open Problems,2026,conjecture,Is the Eulerian reset-threshold lower bound ⌊(n²−3)/2⌋ tight?,"§2.8.2, unnumbered conjecture",11,pdf/sync_automata.pdf#page=11,https://arxiv.org/pdf/2608.24245#page=11,as_presented_in_source; current_status_not_checked
sync_automata/14,sync_automata,Synchronizing Automata: Open Problems,2026,question,Determine tight initial-subspace dimension bounds for iterative algebraic synchronization methods.,Open Problem 22,13,pdf/sync_automata.pdf#page=13,https://arxiv.org/pdf/2608.24245#page=13,as_presented_in_source; current_status_not_checked
numerical_sketching/01,numerical_sketching,Sketching as a Tool for Numerical Linear Algebra,2015,conjecture,Achieve optimal subspace-embedding dimension with the conjectured input-sparsity running time and failure dependence.,"§2, sparse embedding conjecture",20,pdf/numerical_sketching.pdf#page=20,https://arxiv.org/pdf/1411.4357#page=20,as_presented_in_source; current_status_not_checked
numerical_sketching/02,numerical_sketching,Sketching as a Tool for Numerical Linear Algebra,2015,question,Obtain relative spectral low-rank approximation in O(nnz(A))+n·poly(k/ε) time.,Open Question 1,127,pdf/numerical_sketching.pdf#page=127,https://arxiv.org/pdf/1411.4357#page=127,as_presented_in_source; current_status_not_checked
numerical_sketching/03,numerical_sketching,Sketching as a Tool for Numerical Linear Algebra,2015,question,Obtain polynomial-time relative low-rank approximation in entrywise ℓ₁ error.,Open Question 2,127,pdf/numerical_sketching.pdf#page=127,https://arxiv.org/pdf/1411.4357#page=127,as_presented_in_source; current_status_not_checked
numerical_sketching/04,numerical_sketching,Sketching as a Tool for Numerical Linear Algebra,2015,question,Prove an Ω(sdk/ε) communication bound for arbitrary-partition distributed low-rank approximation.,Open Question 3,128,pdf/numerical_sketching.pdf#page=128,https://arxiv.org/pdf/1411.4357#page=128,as_presented_in_source; current_status_not_checked
