TCS-3725	Distributed, parallel and sublinear algorithms	Are there resilient asynchronous algorithms that solve the problem for non-chordal graphs?	Are there resilient asynchronous algorithms that solve the problem for non-chordal graphs?
TCS-3726	Distributed, parallel and sublinear algorithms	Is it possible to obtain a deterministic message-reduction scheme with no degradation of time?	Is it possible to obtain a deterministic message-reduction scheme with no degradation of time?
TCS-3735	Distributed, parallel and sublinear algorithms	Can a better complexity be found for general graphs?	Can a better complexity be found for general graphs?
TCS-3757	Distributed, parallel and sublinear algorithms	What about multi-dimensional arrays?	What about multi-dimensional arrays?
TCS-3762	Distributed, parallel and sublinear algorithms	What if the output is required to be perfectly random, i.e., ε = 0?	What if the output is required to be perfectly random, i.e., ε = 0?
TCS-3767	Distributed, parallel and sublinear algorithms	How can we extend the class of graphs on which we can solve MVC and MIS within a small approximation factor even further?	How can we extend the class of graphs on which we can solve MVC and MIS within a small approximation factor even further?
TCS-3774	Distributed, parallel and sublinear algorithms	What is the time complexity of the uniform k-partition problem?	What is the time complexity of the uniform k-partition problem?
TCS-3784	Distributed, parallel and sublinear algorithms	We leave as an open question whether this challenge can be overcome with poly(log ∆) overhead. “Backtracking” on faulty progress has been the subject of […]	We leave as an open question whether this challenge can be overcome with poly(log ∆) overhead. “Backtracking” on faulty progress has been the subject of […]
TCS-3793	Distributed, parallel and sublinear algorithms	We leave it as an open problem to determine whether these guarantees can also be extended to wise processes for asymmetric reliable broadcast and the […]	We leave it as an open problem to determine whether these guarantees can also be extended to wise processes for asymmetric reliable broadcast and the […]
TCS-3803	Distributed, parallel and sublinear algorithms	Can we improve it, even at the cost of some constant congestion in the path P (i.e., allow P to visit every vertex a constant […]	Can we improve it, even at the cost of some constant congestion in the path P (i.e., allow P to visit every vertex a constant […]
TCS-3806	Distributed, parallel and sublinear algorithms	Can we reduce the number of passes to poly(k), or instead show that we need passes which are superpolynomial in k if we restrict space […]	Can we reduce the number of passes to poly(k), or instead show that we need passes which are superpolynomial in k if we restrict space […]
TCS-3813	Distributed, parallel and sublinear algorithms	Are there any deterministic algorithms for the case where Minit and Oinit are even (such solutions would have to avoid starting or ending up in […]	Are there any deterministic algorithms for the case where Minit and Oinit are even (such solutions would have to avoid starting or ending up in […]
TCS-3845	Distributed, parallel and sublinear algorithms	In other words, while there exist good multicommodity routing solutions, we do not know how to find them efficiently in a distributed fashion.	In other words, while there exist good multicommodity routing solutions, we do not know how to find them efficiently in a distributed fashion.
TCS-3891	Distributed, parallel and sublinear algorithms	But determining which model implements a given Heard-Of predicate is an open question.	But determining which model implements a given Heard-Of predicate is an open question.
TCS-3892	Distributed, parallel and sublinear algorithms	Finding a lower bound for the construction of all-pairs spanners in the congest model is still an open question.	Finding a lower bound for the construction of all-pairs spanners in the congest model is still an open question.
TCS-3894	Distributed, parallel and sublinear algorithms	We conjecture that systems of linear inequalities can be computed by leaderless protocols with a polynomial number of states.	We conjecture that systems of linear inequalities can be computed by leaderless protocols with a polynomial number of states.
TCS-3910	Distributed, parallel and sublinear algorithms	We leave as a great open question whether the complexity of clique detection in the CONGEST model is sublinear, or one needs Θ(n) e communication […]	We leave as a great open question whether the complexity of clique detection in the CONGEST model is sublinear, or one needs Θ(n) e communication […]
TCS-3939	Distributed, parallel and sublinear algorithms	Whether there are algorithms that achieve this lower cost remains an open question.	Whether there are algorithms that achieve this lower cost remains an open question.
TCS-3950	Distributed, parallel and sublinear algorithms	We do not have a formal proof of this, however, and thus it is still an open question whether or not this algorithm is optimal.	We do not have a formal proof of this, however, and thus it is still an open question whether or not this algorithm is optimal.
TCS-3960	Distributed, parallel and sublinear algorithms	In particular, does there exist an earthmover resilient property that is testable but not tolerantly testable?	In particular, does there exist an earthmover resilient property that is testable but not tolerantly testable?
TCS-3972	Distributed, parallel and sublinear algorithms	Is there a proof-labeling scheme for diam that scales by a factor greater than t in all graphs where b(t) t?	Is there a proof-labeling scheme for diam that scales by a factor greater than t in all graphs where b(t) t?
TCS-3983	Distributed, parallel and sublinear algorithms	What are the trade-offs among the ratio good/Byzantine agents, the time complexity and the amount of global knowledge to solve f -Byzantine gathering?	What are the trade-offs among the ratio good/Byzantine agents, the time complexity and the amount of global knowledge to solve f -Byzantine gathering?
