id,venue,year,title,authors,area,url,doi,source_url,metadata_url,classification_method,classification_note,initial_area,rule_area
STOC-2024-028,STOC,2024,Approximating Partition in Near-Linear Time,Lin Chen; Jiayi Lian; Yuchen Mao; Guochuan Zhang,Approximation algorithms,https://doi.org/10.1145/3618260.3649727,10.1145/3618260.3649727,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Approximation algorithms,Approximation algorithms
STOC-2024-029,STOC,2024,Approximating Small Sparse Cuts,Aditya Anand; Euiwoong Lee; Jason Li; Thatchaphol Saranurak,Approximation algorithms,https://doi.org/10.1145/3618260.3649747,10.1145/3618260.3649747,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Approximation algorithms,Approximation algorithms
STOC-2024-030,STOC,2024,Better Coloring of 3-Colorable Graphs,Ken-ichi Kawarabayashi; Mikkel Thorup; Hirotaka Yoneda,Graph theory and graph algorithms,https://doi.org/10.1145/3618260.3649768,10.1145/3618260.3649768,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Graph theory and graph algorithms,Graph theory and graph algorithms
STOC-2024-031,STOC,2024,Testing Closeness of Multivariate Distributions via Ramsey Theory,Ilias Diakonikolas; Daniel M. Kane; Sihan Liu,Property testing and distribution learning,https://doi.org/10.1145/3618260.3649657,10.1145/3618260.3649657,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Combinatorics and graph polynomials,Property testing and distribution learning
STOC-2024-032,STOC,2024,Semidefinite Programs Simulate Approximate Message Passing Robustly,Misha Ivkov; Tselil Schramm,Learning theory,https://doi.org/10.1145/3618260.3649713,10.1145/3618260.3649713,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Approximation algorithms,Optimization and mathematical programming
STOC-2024-033,STOC,2024,Planted Clique Conjectures Are Equivalent,Shuichi Hirahara; Nobutaka Shimizu,Average-case complexity,https://doi.org/10.1145/3618260.3649751,10.1145/3618260.3649751,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Graph theory and graph algorithms,Average-case complexity
STOC-2024-034,STOC,2024,"Robust Recovery for Stochastic Block Models, Simplified and Generalized",Sidhanth Mohanty; Prasad Raghavendra; David X. Wu,Learning theory,https://doi.org/10.1145/3618260.3649761,10.1145/3618260.3649761,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Learning theory
STOC-2024-035,STOC,2024,New Tools for Smoothed Analysis: Least Singular Value Bounds for Random Matrices with Dependent Entries,Aditya Bhaskara; Eric Evert; Vaidehi Srinivas; Aravindan Vijayaraghavan,Combinatorics and graph polynomials,https://doi.org/10.1145/3618260.3649765,10.1145/3618260.3649765,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_abstract,Anti-concentration and least singular-value bounds for structured random matrices.,General algorithm design,General algorithm design
STOC-2024-036,STOC,2024,Adaptively-Sound Succinct Arguments for NP from Indistinguishability Obfuscation,Brent Waters; David J. Wu,Cryptography,https://doi.org/10.1145/3618260.3649671,10.1145/3618260.3649671,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Cryptography,Cryptography
STOC-2024-037,STOC,2024,A New Approach for Non-Interactive Zero-Knowledge from Learning with Errors,Brent Waters,Cryptography,https://doi.org/10.1145/3618260.3649683,10.1145/3618260.3649683,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Cryptography,Cryptography
STOC-2024-038,STOC,2024,Optimal Load-Balanced Scalable Distributed Agreement,Yuval Gelles; Ilan Komargodski,Distributed and local algorithms,https://doi.org/10.1145/3618260.3649736,10.1145/3618260.3649736,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Distributed and local algorithms,Distributed and local algorithms
STOC-2024-039,STOC,2024,Quantum Oblivious LWE Sampling and Insecurity of Standard Model Lattice-Based SNARKs,Thomas Debris-Alazard; Pouria Fallahpour; Damien Stehlé,Cryptography,https://doi.org/10.1145/3618260.3649766,10.1145/3618260.3649766,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Cryptography
STOC-2024-040,STOC,2024,Batch Proofs Are Statistically Hiding,Nir Bitansky; Chethan Kamath; Omer Paneth; Ron D. Rothblum; Prashant Nalini Vasudevan,Cryptography,https://doi.org/10.1145/3618260.3649775,10.1145/3618260.3649775,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2024-041,STOC,2024,Approximating Maximum Matching Requires Almost Quadratic Time,Soheil Behnezhad; Mohammad Roghani; Aviad Rubinstein,Fine-grained complexity,https://doi.org/10.1145/3618260.3649785,10.1145/3618260.3649785,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Approximation algorithms,Approximation algorithms
STOC-2024-042,STOC,2024,Structural Complexities of Matching Mechanisms,Yannai A. Gonczarowski; Clayton Thomas,Algorithmic game theory and fair division,https://doi.org/10.1145/3618260.3649737,10.1145/3618260.3649737,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Graph theory and graph algorithms,Graph theory and graph algorithms
STOC-2024-043,STOC,2024,A Constant-Factor Approximation for Nash Social Welfare with Subadditive Valuations,Shahar Dobzinski; Wenzheng Li; Aviad Rubinstein; Jan Vondrák,Algorithmic game theory and fair division,https://doi.org/10.1145/3618260.3649740,10.1145/3618260.3649740,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Algorithmic game theory and fair division,Algorithmic game theory and fair division
STOC-2024-044,STOC,2024,Limitations of Stochastic Selection Problems with Pairwise Independent Priors,Shaddin Dughmi; Yusuf Hakan Kalayci; Neel Patel,"Online algorithms, bandits and stochastic optimization",https://doi.org/10.1145/3618260.3649718,10.1145/3618260.3649718,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2024-045,STOC,2024,Prophet Inequalities Require Only a Constant Number of Samples,Andrés Cristi; Bruno Ziliotto,"Online algorithms, bandits and stochastic optimization",https://doi.org/10.1145/3618260.3649773,10.1145/3618260.3649773,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,"Online algorithms, bandits and stochastic optimization","Online algorithms, bandits and stochastic optimization"
STOC-2024-046,STOC,2024,A Unified Approach to Learning Ising Models: Beyond Independence and Bounded Width,Jason Gaitonde; Elchanan Mossel,Learning theory,https://doi.org/10.1145/3618260.3649674,10.1145/3618260.3649674,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Learning theory,Learning theory
STOC-2024-047,STOC,2024,Nonlinear Dynamics for the Ising Model,Pietro Caputo; Alistair Sinclair,Enumeration and counting,https://doi.org/10.1145/3618260.3649759,10.1145/3618260.3649759,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,"Online algorithms, bandits and stochastic optimization"
STOC-2024-048,STOC,2024,Influences in Mixing Measures,Frederic Koehler; Noam Lifshitz; Dor Minzer; Elchanan Mossel,Enumeration and counting,https://doi.org/10.1145/3618260.3649731,10.1145/3618260.3649731,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Enumeration and counting
STOC-2024-049,STOC,2024,Parallel Sampling via Counting,Nima Anari; Ruiquan Gao; Aviad Rubinstein,Enumeration and counting,https://doi.org/10.1145/3618260.3649744,10.1145/3618260.3649744,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Enumeration and counting,Enumeration and counting
STOC-2024-050,STOC,2024,On the Fourier Coefficients of High-Dimensional Random Geometric Graphs,Kiril Bangachev; Guy Bresler,Average-case complexity,https://doi.org/10.1145/3618260.3649676,10.1145/3618260.3649676,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Computational geometry,Computational geometry
STOC-2024-051,STOC,2024,Classical Simulation of Peaked Shallow Quantum Circuits,Sergey Bravyi; David Gosset; Yinchen Liu,Quantum computation,https://doi.org/10.1145/3618260.3649638,10.1145/3618260.3649638,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2024-052,STOC,2024,Quantum and Classical Query Complexities of Functions of Matrices,Ashley Montanaro; Changpeng Shao,Quantum computation,https://doi.org/10.1145/3618260.3649665,10.1145/3618260.3649665,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2024-053,STOC,2024,Circuit-to-Hamiltonian from Tensor Networks and Fault Tolerance,Anurag Anshu; Nikolas P. Breuckmann; Quynh T. Nguyen,Quantum computation,https://doi.org/10.1145/3618260.3649690,10.1145/3618260.3649690,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Quantum computation
STOC-2024-054,STOC,2024,Quantum Time-Space Tradeoffs for Matrix Problems,Paul Beame; Niels Kornerup; Michael Whitmeyer,Quantum computation,https://doi.org/10.1145/3618260.3649700,10.1145/3618260.3649700,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2024-055,STOC,2024,Quadratic Lower Bounds on the Approximate Stabilizer Rank: A Probabilistic Approach,Saeed Mehraban; Mehrdad Tahmasbi,Quantum computation,https://doi.org/10.1145/3618260.3649733,10.1145/3618260.3649733,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Quantum computation,Quantum computation
STOC-2024-056,STOC,2024,Hardness of Range Avoidance and Remote Point for Restricted Circuits via Cryptography,Yilei Chen; Jiatu Li,Computational and circuit complexity,https://doi.org/10.1145/3618260.3649602,10.1145/3618260.3649602,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Cryptography,Cryptography
STOC-2024-057,STOC,2024,Communication Lower Bounds for Collision Problems via Density Increment Arguments,Guangxu Yang; Jiapeng Zhang,Communication complexity,https://doi.org/10.1145/3618260.3649607,10.1145/3618260.3649607,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Communication complexity
STOC-2024-058,STOC,2024,Lower Bounds for Regular Resolution over Parities,Klim Efremenko; Michal Garlík; Dmitry Itsykson,Proof complexity and logic,https://doi.org/10.1145/3618260.3649652,10.1145/3618260.3649652,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2024-059,STOC,2024,XOR Lemmas for Communication via Marginal Information,Siddharth Iyer; Anup Rao,Communication complexity,https://doi.org/10.1145/3618260.3649726,10.1145/3618260.3649726,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2024-060,STOC,2024,Beating Brute Force for Compression Problems,Shuichi Hirahara; Rahul Ilango; R. Ryan Williams,Data structures and compressed data,https://doi.org/10.1145/3618260.3649778,10.1145/3618260.3649778,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Data structures and compressed data,Data structures and compressed data
STOC-2024-061,STOC,2024,Optimization with Pattern-Avoiding Input,Benjamin Aram Berendsohn; László Kozma; Michal Opler,Optimization and mathematical programming,https://doi.org/10.1145/3618260.3649631,10.1145/3618260.3649631,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Optimization and mathematical programming,Optimization and mathematical programming
STOC-2024-062,STOC,2024,Maximum Weight Independent Set in Graphs with no Long Claws in Quasi-Polynomial Time,Peter Gartland; Daniel Lokshtanov; Tomáš Masařík; Marcin Pilipczuk; Michał Pilipczuk; Paweł Rzążewski,Graph theory and graph algorithms,https://doi.org/10.1145/3618260.3649791,10.1145/3618260.3649791,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Graph theory and graph algorithms,Graph theory and graph algorithms
STOC-2024-063,STOC,2024,Packing Even Directed Circuits Quarter-Integrally,Maximilian Gorsky; Ken-ichi Kawarabayashi; Stephan Kreutzer; Sebastian Wiederrecht,Graph theory and graph algorithms,https://doi.org/10.1145/3618260.3649682,10.1145/3618260.3649682,https://acm-stoc.org/stoc2024/toc.html,https://acm-stoc.org/stoc2024/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,Computational and circuit complexity
