id,title,category,decision,reason_code,reason,saved_target,source_url,source_locator,evidence,importance_score,review_cohort,decision_references
TCS-6843,Do bounded-degree transitive expanders necessarily exhibit cutoff?,Randomized algorithms and sampling,retained,retained_foundational_or_broad,"Keep general mixing thresholds, sampling/counting equivalences, algorithmic local lemma, matroid sampling and robust high-dimensional sampling questions.",Do bounded-degree transitive expanders necessarily exhibit cutoff?,https://pages.uoregon.edu/dlevin/MARKOV/,Question 5; PDF page 376,source,50,concurrent_source_import,
TCS-6844,Establish cutoff for the three listed cyclic/random transposition and insertion shuffles.,Randomized algorithms and sampling,quarantined,lower_editorial_priority,"The saved topic concerns a specialized random-walk geometry, estimator implementation, restricted network model, or another secondary sampling variant, rather than a general mixing/sampling bottleneck. Saved target: “Establish cutoff for the three listed cyclic/random transposition and insertion shuffles.”.",Establish cutoff for the three listed cyclic/random transposition and insertion shuffles.,https://pages.uoregon.edu/dlevin/MARKOV/,Question 6(a–c); PDF page 376,source,50,concurrent_source_import,
TCS-6845,"Does coloring Glauber dynamics mix in O(n log n) for q>Δ+2? More broadly, does q>Δ+C imply polynomial or O(n log n) mixing?",Randomized algorithms and sampling,quarantined,lower_editorial_priority,"The saved topic concerns a specialized random-walk geometry, estimator implementation, restricted network model, or another secondary sampling variant, rather than a general mixing/sampling bottleneck. Saved target: “Does coloring Glauber dynamics mix in O(n log n) for q>Δ+2? More broadly, does q>Δ+C imply polynomial or O(n log n) mixing?”.","Does coloring Glauber dynamics mix in O(n log n) for q>Δ+2? More broadly, does q>Δ+C imply polynomial or O(n log n) mixing?",https://pages.uoregon.edu/dlevin/MARKOV/,Chapter 26 Question 7; related question p.230; PDF page 376,source,50,concurrent_source_import,
TCS-6846,Is lazy transitive-graph mixing bounded by a universal constant times degree times squared diameter?,Randomized algorithms and sampling,retained,retained_foundational_or_broad,"Keep general mixing thresholds, sampling/counting equivalences, algorithmic local lemma, matroid sampling and robust high-dimensional sampling questions.",Is lazy transitive-graph mixing bounded by a universal constant times degree times squared diameter?,https://pages.uoregon.edu/dlevin/MARKOV/,Question 8; PDF page 377,source,50,concurrent_source_import,
TCS-6847,Determine the mixing-time exponent for random row additions on GL_n(F₂).,Randomized algorithms and sampling,quarantined,lower_editorial_priority,"The saved topic concerns a specialized random-walk geometry, estimator implementation, restricted network model, or another secondary sampling variant, rather than a general mixing/sampling bottleneck. Saved target: “Determine the mixing-time exponent for random row additions on GL_n(F₂).”.",Determine the mixing-time exponent for random row additions on GL_n(F₂).,https://pages.uoregon.edu/dlevin/MARKOV/,Question 9; PDF page 377,source,50,concurrent_source_import,
TCS-6848,"Compare bounded-block and single-site mixing for other spin systems, including Potts.",Randomized algorithms and sampling,quarantined,lower_editorial_priority,"The saved topic concerns a specialized random-walk geometry, estimator implementation, restricted network model, or another secondary sampling variant, rather than a general mixing/sampling bottleneck. Saved target: “Compare bounded-block and single-site mixing for other spin systems, including Potts.”.","Compare bounded-block and single-site mixing for other spin systems, including Potts.",https://pages.uoregon.edu/dlevin/MARKOV/,"§26.4, former Question 4; PDF page 377",source,50,concurrent_source_import,
TCS-6849,Prove cutoff for the upper-triangular Gaussian-elimination chain.,Randomized algorithms and sampling,quarantined,lower_editorial_priority,"The saved topic concerns a specialized random-walk geometry, estimator implementation, restricted network model, or another secondary sampling variant, rather than a general mixing/sampling bottleneck. Saved target: “Prove cutoff for the upper-triangular Gaussian-elimination chain.”.",Prove cutoff for the upper-triangular Gaussian-elimination chain.,https://pages.uoregon.edu/dlevin/MARKOV/,"§26.4, former Question 14; PDF page 378",source,50,concurrent_source_import,
TCS-6850,"Can the c_(Δ,q) n log n lower bound for coloring Glauber dynamics use a universal positive constant independent of Δ and q?",Randomized algorithms and sampling,quarantined,lower_editorial_priority,"The saved topic concerns a specialized random-walk geometry, estimator implementation, restricted network model, or another secondary sampling variant, rather than a general mixing/sampling bottleneck. Saved target: “Can the c_(Δ,q) n log n lower bound for coloring Glauber dynamics use a universal positive constant independent of Δ and q?”.","Can the c_(Δ,q) n log n lower bound for coloring Glauber dynamics use a universal positive constant independent of Δ and q?",https://pages.uoregon.edu/dlevin/MARKOV/,"Chapter 7 notes, coloring lower bound; PDF page 115",source,50,concurrent_source_import,
TCS-6851,Can the exact cover time of a finite graph be computed deterministically in polynomial time?,Randomized algorithms and sampling,retained,retained_foundational_or_broad,"Keep general mixing thresholds, sampling/counting equivalences, algorithmic local lemma, matroid sampling and robust high-dimensional sampling questions.",Can the exact cover time of a finite graph be computed deterministically in polynomial time?,https://pages.uoregon.edu/dlevin/MARKOV/,"Chapter 11 notes, computing cover time; PDF page 175",source,50,concurrent_source_import,
TCS-6852,"For L≈n^α with 0<α<1, the L-reversal shuffle mixes in Θ(n^max(1,3−3α) log n) time, as conjectured by Durrett.",Randomized algorithms and sampling,quarantined,lower_editorial_priority,"The saved topic concerns a specialized random-walk geometry, estimator implementation, restricted network model, or another secondary sampling variant, rather than a general mixing/sampling bottleneck. Saved target: “For L≈n^α with 0<α<1, the L-reversal shuffle mixes in Θ(n^max(1,3−3α) log n) time, as conjectured by Durrett.”.","For L≈n^α with 0<α<1, the L-reversal shuffle mixes in Θ(n^max(1,3−3α) log n) time, as conjectured by Durrett.",https://pages.uoregon.edu/dlevin/MARKOV/,Chapter 16 notes; continues p.258; PDF page 257,source,50,concurrent_source_import,
TCS-6853,Does Potts Glauber dynamics started from a monochromatic configuration satisfy the same censoring property as Ising dynamics?,Randomized algorithms and sampling,quarantined,lower_editorial_priority,"The saved topic concerns a specialized random-walk geometry, estimator implementation, restricted network model, or another secondary sampling variant, rather than a general mixing/sampling bottleneck. Saved target: “Does Potts Glauber dynamics started from a monochromatic configuration satisfy the same censoring property as Ising dynamics?”.",Does Potts Glauber dynamics started from a monochromatic configuration satisfy the same censoring property as Ising dynamics?,https://pages.uoregon.edu/dlevin/MARKOV/,"Chapter 22 notes, censoring; PDF page 338",source,50,concurrent_source_import,
TCS-6854,Establish cutoff for biased exclusion on the n-path in the regimes not covered by the fixed-bias result recorded on this same page.,Randomized algorithms and sampling,quarantined,lower_editorial_priority,"The saved topic concerns a specialized random-walk geometry, estimator implementation, restricted network model, or another secondary sampling variant, rather than a general mixing/sampling bottleneck. Saved target: “Establish cutoff for biased exclusion on the n-path in the regimes not covered by the fixed-bias result recorded on this same page.”.",Establish cutoff for biased exclusion on the n-path in the regimes not covered by the fixed-bias result recorded on this same page.,https://pages.uoregon.edu/dlevin/MARKOV/,"§23.5, exclusion-process cutoff; PDF page 350",source,50,concurrent_source_import,
TCS-6855,Does the interchange process on the cycle exhibit cutoff?,Randomized algorithms and sampling,quarantined,lower_editorial_priority,"The saved topic concerns a specialized random-walk geometry, estimator implementation, restricted network model, or another secondary sampling variant, rather than a general mixing/sampling bottleneck. Saved target: “Does the interchange process on the cycle exhibit cutoff?”.",Does the interchange process on the cycle exhibit cutoff?,https://pages.uoregon.edu/dlevin/MARKOV/,"§23.5, interchange process; PDF page 350",source,50,concurrent_source_import,
